,Wales,index,year
8514,0.0,database_engineers,2015
8515,0.0,database_integration_&_migrations,2015
8516,4.892310482189386,database_professionals,2015
8517,0.0,dating_and_relationships,2015
8518,0.0,datomic,2015
8519,0.0,dba,2015
8520,0.0,ddd,2015
8521,0.0,debate,2015
8522,0.0,decentralization,2015
8523,0.0,decentralized_systems,2015
8524,0.0,decision_making,2015
8525,0.0,declarative_programming,2015
8526,0.0,deep_learning,2015
8527,0.0,delegating_&_outsourcing_for_small_business_owners,2015
8528,0.0,deployment,2015
8529,0.0,design_and_visualization_tools,2015
8530,0.0,design_for_manufacturing,2015
8531,0.0,design_futures,2015
8532,0.0,design_patterns,2015
8533,0.0,design_research,2015
8534,0.0,design_strategy,2015
8535,0.0,design_thinking,2015
8536,0.0,designers,2015
8537,0.0,designing_for_mobile_devices,2015
8538,0.0,desktop_virtualization,2015
8539,0.0,destructive_ideas,2015
8540,14.271703437168322,dev_ops,2015
8541,0.0,developer,2015
8542,0.0,developer_advocacy,2015
8543,0.0,developer_evangelism,2015
8544,0.0,developing_mobile_apps,2015
8545,0.3040347355520119,devops,2015
8546,0.0,devtools,2015
8547,0.0,diabetes,2015
8548,0.0,digital,2015
8549,0.0,digital_&_social_media,2015
8550,0.0,digital_access,2015
8551,0.0,digital_activism,2015
8552,0.0,digital_agencies,2015
8553,0.0,digital_art,2015
8554,0.0,digital_artists,2015
8555,0.0,digital_asset_management,2015
8556,0.0,digital_content_strategy,2015
8557,0.0,digital_culture,2015
8558,0.0,digital_currency,2015
8559,0.0,digital_design,2015
8560,0.0,digital_fabrication,2015
8561,0.0,digital_future,2015
8562,0.0,digital_health,2015
8563,0.0,digital_inclusion,2015
8564,0.0,digital_journalism,2015
8565,0.0,digital_lifestyle,2015
8566,0.0,digital_marketer,2015
8567,0.0,digital_marketing,2015
8568,0.0,digital_marketing_analytics,2015
8569,0.0,digital_marketing_professionals,2015
8570,0.0,digital_marketing_strategy,2015
8571,0.0,digital_marketing_workshop,2015
8572,0.0,digital_media,2015
8573,0.0,digital_media_and_social_marketing,2015
8574,0.0,digital_networking,2015
8575,0.0,digital_photography,2015
8576,0.0,digital_project_management,2015
8577,0.0,digital_public_relations,2015
8578,0.0,digital_publishing,2015
8579,0.0,digital_rights,2015
8580,0.0,digital_rights_management,2015
8581,0.0,digital_storytelling,2015
8582,0.0,digital_strategy,2015
8583,0.0,digital_technologies,2015
8584,0.0,digital_video,2015
8585,0.0,direct_marketing,2015
8586,0.0,disciplined_agile_delivery_(dad),2015
8587,0.0,disruptive_innovation,2015
8588,0.0,disruptive_techies_&_thinkers_making_a_difference,2015
8589,0.0,disruptive_think_tank,2015
8590,0.0,disruptive_thinkers,2015
8591,0.0,distributed_computing,2015
8592,0.0,distributed_programming_in_java,2015
8593,0.0,distributed_scala_programming,2015
8594,0.0,distributed_systems,2015
8595,0.0,diy_(do_it_yourself),2015
8596,0.0,diy_photography,2015
8597,0.0,diy_revolution,2015
8598,0.0,diy_technology,2015
8599,0.0,diybio,2015
8600,0.0,dj_events,2015
8601,0.0,dj_mixes_and_vj_sets,2015
8602,0.41590435675010495,django,2015
8603,0.0,dji_phantom,2015
8604,0.0,djs,2015
8605,0.0,dna_sequencing,2015
8606,0.0,docker,2015
8607,0.0,doctoral_candidates,2015
8608,0.0,doctrine,2015
8609,0.0,doctrine2,2015
8610,0.0,document_databases,2015
8611,0.0,document_management_systems,2015
8612,0.0,documentary,2015
8613,0.0,documentary_films,2015
8614,0.0,documentation,2015
8615,0.0,dojo_toolkit,2015
8616,0.0,domain_driven_design,2015
8617,0.0,doodling,2015
8618,0.0,drinking,2015
8619,0.0,drizzle,2015
8620,0.0,drone,2015
8621,0.0,drones,2015
8622,0.0,drupal,2015
8623,0.0,drupal_7,2015
8624,0.0,drupal_8,2015
8625,0.0,drupal_community,2015
8626,0.0,drupal_content_administrators,2015
8627,0.0,drupal_designers,2015
8628,0.0,drupal_developers,2015
8629,0.0,drupal_mastering,2015
8630,0.0,drupal_modules,2015
8631,0.0,drupal_security,2015
8632,0.0,drupal_themers,2015
8633,0.0,drupal_theming,2015
8634,0.0,drupal_users,2015
8635,0.0,drupal_websites,2015
8636,0.0,dsdm,2015
8637,0.0,duckduckgo,2015
8638,0.0,dynamic_languages,2015
8639,0.0,dynamic_programming,2015
8640,0.0,e-business_owners,2015
8641,0.0,e-commerce,2015
8642,13.390091485613134,e-commerce_-_internet_marketing,2015
8643,0.0,e-commerce_business,2015
8644,0.0,e-learning,2015
8645,0.0,e-learning_systems,2015
8646,0.0,early_stage_startups,2015
8647,0.0,"eating,_drinking,_talking,_laughing,_etc",2015
8648,0.0,ebay_seller,2015
8649,0.0,ec2,2015
8650,0.0,eclipse_ide,2015
8651,0.0,eclipse_plugin_development,2015
8652,0.0,eclipse_rcp,2015
8653,0.0,eco-conscious,2015
8654,0.0,ecommerce_&_social_media,2015
8655,0.0,ecommerce_marketing,2015
8656,0.0,ecommerce_technology,2015
8657,0.0,ecommerce_workshops,2015
8658,0.0,economics,2015
8659,0.0,ecosystem,2015
8660,0.0,edinburgh,2015
8661,0.0,education,2015
8662,0.05165288778777651,education_&_technology,2015
8663,0.0,education_technology_start-ups,2015
8664,0.0,educational,2015
8665,0.0,educational_apps,2015
8666,0.0,edupunk,2015
8667,0.0,elasticsearch,2015
8668,0.0,elearning,2015
8669,0.0,electrical_engineering,2015
8670,0.0,electronic_engineering,2015
8671,0.0,electronic_music,2015
8672,0.0,electronic_music_recording_and_production,2015
8673,0.0,electronic_privacy,2015
8674,0.0,electronics_as_a_hobby,2015
8675,0.0,electronics_mechanics_engineering_design,2015
8676,0.0,electronics_technology,2015
8677,0.0,elixir,2015
8678,0.0,elixir_programming,2015
8679,0.0,elm_programming,2015
8680,0.0,emacs_lisp,2015
8681,0.0,email_campaign_management,2015
8682,0.0,email_campaign_marketing,2015
8683,0.0,email_deliverability,2015
8684,0.0,email_marketing_(ecommerce),2015
8685,0.0,email_marketing_2.0,2015
8686,0.0,email_security,2015
8687,0.0,embedded_linux,2015
8688,0.0,embedded_systems,2015
8689,0.0,embedded_systems_programming,2015
8690,0.0,ember_js,2015
8691,0.0,emergence,2015
8692,0.0,emerging_robotic_technologies,2015
8693,0.0,emerging_technologies,2015
8694,0.0,employment,2015
8695,0.0,end_poverty,2015
8696,0.0,ending_poverty,2015
8697,0.0,energy_efficiency,2015
8698,0.0,energy_efficiency_&_renewable_power,2015
8699,0.0,engineering,2015
8700,0.0,engineering_leadership,2015
8701,0.0,engineers,2015
8702,0.0,enterprise_2.0,2015
8703,0.0,enterprise_application_integration,2015
8704,0.0,enterprise_architecture,2015
8705,0.0,enterprise_content_management_ecm,2015
8706,0.0,enterprise_mobility,2015
8707,0.0,enterprise_mobility_architects,2015
8708,0.0,enterprise_nosql,2015
8709,0.0,enterprise_resource_planning,2015
8710,0.0,enterprise_resource_planning_hybrid,2015
8711,0.0,enterprise_search,2015
8712,0.0,enterprise_semantics,2015
8713,0.0,enterprise_technology,2015
8714,0.0,entertainment_industry,2015
8715,0.0,entrepreneur_futurists,2015
8716,0.0,entrepreneur_matchmaking,2015
8717,0.0,entrepreneur_networking,2015
8718,0.014124794638881655,entrepreneurship,2015
8719,0.0,entreprenuers,2015
8720,0.0,entreprise,2015
8721,0.0,environment,2015
8722,0.0,environment_art,2015
8723,0.0,episerver,2015
8724,0.0,eris,2015
8725,0.0,erlang_conferences,2015
8726,0.0,erlang_programming,2015
8727,0.0,erp_cloud,2015
8728,0.0,erp_consulting,2015
8729,0.0,erp_software,2015
8730,0.0,esri,2015
8731,0.0,ethereum,2015
8732,0.0,ethical_hacker,2015
8733,0.0,etl,2015
8734,0.0,etsy_sellers,2015
8735,0.0,european_football,2015
8736,0.0,event_driven_architecture,2015
8737,0.0,evolution,2015
8738,0.0,exam_preparation,2015
8739,0.0,exams,2015
8740,0.0,executive_agile,2015
8741,0.0,executive_coaching,2015
8742,0.0,executives-_managers_and_above,2015
8743,0.0,exercise,2015
8744,0.0,expat,2015
8745,0.0,expat_chinese,2015
8746,0.0,expat_irish,2015
8747,0.0,expat_polish,2015
8748,0.0,expat_spanish,2015
8749,0.0,experience_design,2015
8750,0.0,experimental_electronic_music,2015
8751,0.0,experimental_music,2015
8752,3.838590800166858,explore:_agile_scrum_xp_lean_kanban,2015
8753,0.0,expression_engine,2015
8754,0.0,expressionengine,2015
8755,0.0,ext.net,2015
8756,0.0,ext_js,2015
8757,0.6635387547733685,extreme_programming,2015
8758,0.0,f#_programming,2015
8759,0.0,f-sharp,2015
8760,0.0,fab_lab,2015
8761,0.0,fabrication,2015
8762,0.0,facebook,2015
8763,0.0,facebook_application_development,2015
8764,0.0,facebook_developers,2015
8765,0.0,facebook_marketing,2015
8766,0.0,facilitation,2015
8767,0.0,faith,2015
8768,0.0,fashion_and_style,2015
8769,0.0,fashion_design,2015
8770,0.0,fashion_designers,2015
8771,0.0,fashion_industry,2015
8772,0.0,fashion_shows,2015
8773,0.0,fault-tolerance,2015
8774,0.0,fba_fulfillment_by_amazon,2015
8775,0.0,fda_requirements_for_medical_device,2015
8776,0.0,fear_of_public_speaking,2015
8777,0.0,female_entrepreneurs,2015
8778,0.0,fiction,2015
8779,0.0,figure_drawing,2015
8780,0.0,filemaker_go,2015
8781,0.0,filemaker_pro_database_development,2015
8782,0.0,filemaker_tips_and_tricks,2015
8783,0.0,film,2015
8784,0.0,film_and_video_production,2015
8785,0.0,film_industry,2015
8786,0.0,finance,2015
8787,0.0,finance_professionals,2015
8788,0.0,financial_education,2015
8789,0.0,financial_engineering,2015
8790,0.0,financial_forecasting,2015
8791,0.0,financial_innovation,2015
8792,0.0,financial_institutions,2015
8793,0.0,financial_services,2015
8794,0.0,financial_technology,2015
8795,0.0,findability,2015
8796,0.0,fintech,2015
8797,0.0,fisheye,2015
8798,0.0,fitbit,2015
8799,0.0,fitness,2015
8800,0.0,fitness_professionals,2015
8801,0.0,fixing,2015
8802,0.0,flash,2015
8803,0.0,flash_builder,2015
8804,0.0,flash_platform,2015
8805,0.0,flex,2015
8806,0.0,food_bloggers,2015
8807,0.0,food_blogging,2015
8808,0.0,food_justice,2015
8809,0.0,food_waste,2015
8810,0.0,foosball,2015
8811,0.0,for_the_people,2015
8812,0.0,force.com,2015
8813,0.0,founder_institute,2015
8814,0.0,founders,2015
8815,0.0,fpv,2015
8816,0.0,free_content,2015
8817,0.0,free_culture,2015
8818,0.0,free_knowledge,2015
8819,0.0,free_software_and_hardware,2015
8820,0.0,free_software_foundation,2015
8821,0.0,free_speech,2015
8822,0.0,freedom,2015
8823,0.0,freedom_of_speech,2015
8824,0.0,freelance,2015
8825,0.0,freelancer_networking,2015
8826,0.0,freelancers_in_london,2015
8827,0.0,freethinker,2015
8828,0.0,french_language,2015
8829,0.0,friendship_and_socialising,2015
8830,0.0,front-end_development,2015
8831,0.0,front-end_engineering,2015
8832,0.0,frontend,2015
8833,0.0,fsharp,2015
8834,0.0,full_stack_development,2015
8835,0.0,fun_times,2015
8836,26.142559567149448,functional_and_regression_testing,2015
8837,0.0,functional_programming,2015
8838,0.0,functional_programming_in_f#,2015
8839,0.0,functional_programming_in_python,2015
8840,0.0,functional_reactive_programming,2015
8841,0.0,funding,2015
8842,0.0,fundraising,2015
8843,0.0,furniture_design,2015
8844,0.0,future_of_journalism,2015
8845,0.0,future_of_news,2015
8846,0.0,future_technology_trends,2015
8847,0.0,future_vision,2015
8848,0.0,futures_trading,2015
8849,0.0,futurists,2015
8850,0.0,futurology,2015
8851,0.0,gadget_lovers,2015
8852,0.0,gambling,2015
8853,0.0,game_ai,2015
8854,0.0,game_art,2015
8855,0.0,game_artist,2015
8856,0.0,game_design,2015
8857,0.0,"game_design,_game_modding,_3d_modeling",2015
8858,0.0,game_development,2015
8859,0.0,game_music,2015
8860,0.0,game_night,2015
8861,0.0,game_production,2015
8862,0.0,game_programming,2015
8863,0.0,games,2015
8864,0.0,games_development,2015
8865,0.0,gamification,2015
8866,0.0,gamification_at_work,2015
8867,0.0,gaming,2015
8868,0.0,gdg,2015
8869,0.0,geek_culture,2015
8870,0.0,geeks,2015
8871,0.0,geeks_&_nerds,2015
8872,0.0,gemfire,2015
8873,0.0,generative_art,2015
8874,0.0,genetics,2015
8875,0.0,genomics,2015
8876,0.0,genuino,2015
8877,0.0,geographic_information_systems:_gis,2015
8878,0.0,geography,2015
8879,0.0,geolocation,2015
8880,0.0,geospatial,2015
8881,0.0,geospatial_technologies,2015
8882,0.0,getchef,2015
8883,0.5545391423334732,getting_started_with_python,2015
8884,0.0,girl_develop_it,2015
8885,0.0,girls_in_tech,2015
8886,0.0,gis,2015
8887,0.0,git,2015
8888,0.0,giving_back_to_the_community_-_engaging_our_youth,2015
8889,0.0,global_warming,2015
8890,0.0,gnu/linux,2015
8891,0.0,gnu/linux_configuration,2015
8892,0.0,go,2015
8893,0.0,go_programming_language,2015
8894,0.0,golang,2015
8895,0.0,golang_programming_language,2015
8896,0.0,google,2015
8897,0.0,google_adwords,2015
8898,0.0,google_analytics,2015
8899,0.0,google_app_engine,2015
8900,0.0,google_apps,2015
8901,0.0,google_apps_for_business,2015
8902,0.0,google_apps_integration,2015
8903,0.0,google_apps_script,2015
8904,0.0,google_cardboard,2015
8905,0.0,google_chrome,2015
8906,0.0,google_cloud_platform,2015
8907,0.0,google_developer_group,2015
8908,0.0,google_glass,2015
8909,0.0,google_maps,2015
8910,0.0,google_plus,2015
8911,0.0,google_search_appliance,2015
8912,0.0,google_seo,2015
8913,0.0,google_technology_user_group,2015
8914,0.0,google_web_toolkit_(gwt),2015
8915,0.0,government,2015
8916,0.0,gpgpu,2015
8917,0.0,gpu,2015
8918,0.0,gpu_programming,2015
8919,0.0,graduate_developers,2015
8920,0.0,graduate_students,2015
8921,0.0,graduate_students_and_young_professionals,2015
8922,0.0,graduates,2015
8923,0.0,grails,2015
8924,0.2435351303281568,graph_databases,2015
8925,0.0,graph_theory,2015
8926,0.0,graphic_arts,2015
8927,0.0,graphic_design,2015
8928,0.0,graphic_design_and_print_production,2015
8929,0.0,graphic_design_professionals,2015
8930,0.0,graphic_design_students,2015
8931,0.0,graphic_recording,2015
8932,0.0,graphical_user_interfaces,2015
8933,0.0,grassroots_action,2015
8934,0.0,green_building,2015
8935,0.0,green_building_/_retrofitting,2015
8936,0.0,green_entrepreneurs,2015
8937,0.0,green_technology,2015
8938,0.0,grid_computing,2015
8939,0.0,groovy,2015
8940,0.0,groovy_programming_language,2015
8941,0.0,group_study,2015
8942,0.0,growth_hacker,2015
8943,0.0,growth_hacking,2015
8944,0.0,gtug,2015
8945,0.0,hack,2015
8946,0.0,hackathon,2015
8947,0.0,hackathons,2015
8948,0.0,hackers_and_makers,2015
8949,0.0,hackerspace,2015
8950,0.04087840812976834,hacking,2015
8951,0.0,hacking_together_art_design_and_code,2015
8952,0.0,hacklabs,2015
8953,0.0,hackshackers,2015
8954,0.0,hackspaces,2015
8955,0.8643991694239672,hadoop,2015
8956,0.0,handmade_crafts,2015
8957,0.0,happiness,2015
8958,0.0,hardware,2015
8959,0.0,hardware_club,2015
8960,0.0,hardware_engineering,2015
8961,0.0,hardware_hacking_and_reverse_engineering,2015
8962,0.0,hardware_hacks_&_gadgeteering,2015
8963,0.0,hardware_startups,2015
8964,0.0,haskell,2015
8965,0.0,hbase,2015
8966,0.0,hdfs,2015
8967,0.0,health_2.0,2015
8968,0.0,health_and_technology,2015
8969,0.0,health_and_wellbeing,2015
8970,0.0,health_care,2015
8971,0.0,health_information_technology,2015
8972,0.0,health_it_professional,2015
8973,0.0,health_professionals,2015
8974,0.0,healthcare,2015
8975,0.0,healthcare_innovation,2015
8976,0.0,healthcare_it,2015
8977,0.0,healthcare_professionals,2015
8978,0.0,healthcare_reform,2015
8979,0.0,healthcare_solutions,2015
8980,0.0,healthcare_startups,2015
8981,0.0,healthcare_technology,2015
8982,0.0,healthy_body_image,2015
8983,0.0,healthy_living,2015
8984,0.0,hedge_fund,2015
8985,0.0,help_for_business_startups,2015
8986,0.0,helping_non-profits,2015
8987,0.0,heroku,2015
8988,0.0,hibernate,2015
8989,0.0,high-functioning_autism,2015
8990,9.91614328409117,high-tech_professional,2015
8991,0.0,high-tech_ventures,2015
8992,0.0,high_availability,2015
8993,0.0,high_frequency_trading,2015
8994,0.0,high_performance,2015
8995,0.29224406020187393,high_performance_computing,2015
8996,0.0,high_scalability_computing,2015
8997,0.0,high_tech,2015
8998,0.0,hipchat,2015
8999,0.0,historic_locations_and_people,2015
9000,0.0,history,2015
9001,0.0,hive,2015
9002,0.0,hobby_electronics,2015
9003,0.0,home_automation,2015
9004,0.0,hospitality,2015
9005,0.0,hospitality_&_tourism,2015
9006,0.0,hospitality_industry,2015
9007,0.0,hosting,2015
9008,0.0,housing,2015
9009,0.0,how_do_i_do_[fill_in_the_blank]_with_filemaker,2015
9010,0.0,how_to_design_a_quality_system_for_a_start_up,2015
9011,0.0,how_to_market_your_business_through_blogging,2015
9012,0.0,how_to_positively_impact_1billion_people,2015
9013,0.0,how_to_use_social_media_to_promote_your_business,2015
9014,0.0,how_to_write_good_content,2015
9015,0.0,hpc_programming,2015
9016,0.0,html,2015
9017,0.0,"html,_xhtml,_css_&_javascript",2015
9018,0.09534120921644584,html5,2015
9019,0.0,html5_application_development,2015
9020,0.0,html5_game_development,2015
9021,0.0,html_5/css3,2015
9022,0.0,html_and_css,2015
9023,0.0,human-centered_design,2015
9024,0.0,human-computer_interaction,2015
9025,0.0,human_capital_management,2015
9026,0.0,human_resource_management,2015
9027,0.0,human_resources_management,2015
9028,0.0,human_rights,2015
9029,0.0,humanism,2015
9030,0.0,humanity,2015
9031,0.0,humanoid_robots,2015
9032,0.0,humour,2015
9033,0.0,hybrid_cloud,2015
9034,0.0,hybrid_erp,2015
9035,0.0,hyper-v,2015
9036,0.0,iaas_(infrastructure_as_a_service),2015
9037,0.0,ibeacon,2015
9038,0.0,ibm,2015
9039,0.0,ibm_power_users,2015
9040,0.0,ict,2015
9041,0.0,ict:_information_communications_technology,2015
9042,0.0,illustration,2015
9043,0.0,image_analysis,2015
9044,0.0,image_editing,2015
9045,0.0,image_processing,2015
9046,0.0,impact_investing,2015
9047,0.0,improvisational_music_and_art,2015
9048,0.0,improvising_with_music_and_sound_and_instruments,2015
9049,0.0,inbound_marketing,2015
9050,0.0,inclusion,2015
9051,0.0,inclusive_&_diverse,2015
9052,0.0,inclusive_design,2015
9053,0.0,income,2015
9054,0.0,independent_consultant,2015
9055,0.0,independent_filmmaking,2015
9056,0.0,independent_game_development,2015
9057,0.0,independent_publishing,2015
9058,0.0,indie_game_development,2015
9059,0.0,indie_games,2015
9060,0.0,indie_publishing,2015
9061,0.0,industrial_design,2015
9062,0.0,industrial_internet_of_things,2015
9063,0.0,industrie_4.0,2015
9064,0.0,infographics,2015
9065,0.0,information_architecture,2015
9066,0.0,information_dashboard,2015
9067,0.0,information_governance,2015
9068,0.0,information_lifecycle_management,2015
9069,0.0,information_retrieval,2015
9070,0.0,information_science,2015
9071,0.0,information_security,2015
9072,0.0,information_systems_security,2015
9073,0.09729932506805752,information_technology,2015
9074,0.10790549915146114,information_technology_in_business,2015
9075,0.0,information_visualization,2015
9076,0.623378547381964,infrastructure_as_code,2015
9077,0.0,innovation,2015
9078,0.0,innovation_&_clean_tech,2015
9079,0.0,innovations_in_software_testing,2015
9080,0.0,insight,2015
9081,0.0,inspirational,2015
9082,0.0,insurance,2015
9083,0.0,insurance_agents,2015
9084,0.0,insurance_professionals,2015
9085,0.0,intellectual_discussion,2015
9086,0.0,intellectual_property,2015
9087,0.0,interaction_design,2015
9088,0.0,interactive,2015
9089,0.0,interactive_art,2015
9090,0.0,interactive_design,2015
9091,0.0,interactive_fiction,2015
9092,0.0,interactive_marketing,2015
9093,0.0,interactive_music,2015
9094,0.0,interactive_tv,2015
9095,26.142559567149448,interest_graphs,2015
9096,0.0,international_development,2015
9097,0.0,international_politics,2015
9098,0.0,internet_&_social_media,2015
9099,0.0,internet_advertising_and_marketing,2015
9100,0.0,internet_affiliate_marketing,2015
9101,0.0,internet_business,2015
9102,0.0,internet_censorship,2015
9103,0.0,internet_communication_technology,2015
9104,0.0,internet_entrepreneurs,2015
9105,0.0,internet_marketing_strategies_for_business_owners,2015
9106,0.0,internet_of_everything,2015
9107,0.0,internet_of_things,2015
9108,0.0,internet_privacy,2015
9109,0.030082745217983112,internet_professionals,2015
9110,0.0,internet_radio,2015
9111,0.0,internet_retail,2015
9112,0.0,internet_security,2015
9113,0.0,internet_startup_idea_group,2015
9114,0.0,internet_startups,2015
9115,0.0,internet_talk_radio,2015
9116,0.0,internet_technology_professionals_&_startups,2015
9117,0.0,interoperability,2015
9118,0.0,introduction_to_alfresco_cms,2015
9119,0.0,introduction_to_functional_programming_in_r,2015
9120,0.0,invention,2015
9121,0.0,inventor,2015
9122,0.0,inventors_and_product_developers,2015
9123,0.0,inventors_group,2015
9124,0.0,inventors_just_getting_started,2015
9125,0.0,investing,2015
9126,0.0,investment_banking,2015
9127,0.0,investor,2015
9128,0.0,investors_network,2015
9129,0.0,ios,2015
9130,0.0,ios_and_android_application_development,2015
9131,0.0,ios_application_security,2015
9132,0.0,ios_development,2015
9133,0.0,ios_game_development,2015
9134,0.0,ios_platform,2015
9135,0.0,iot,2015
9136,0.0,iot_hacking,2015
9137,0.0,ip_telephony,2015
9138,0.0,ipad,2015
9139,0.0,ipad_development,2015
9140,0.0,iphone,2015
9141,0.0,iphone_and_android_game_app_developers,2015
9142,0.0,iphone_app_developers_uk,2015
9143,0.0,iphone_app_marketing,2015
9144,0.0,iphone_application_development,2015
9145,0.0,iphone_fans_and_users,2015
9146,0.0,iphone_game_development,2015
9147,0.0,iphone_ipad_ios_developers,2015
9148,0.0,ipod,2015
9149,0.0,it,2015
9150,0.0,it_infrastructure,2015
9151,0.0,it_kanban,2015
9152,0.0,it_professionals,2015
9153,0.0,italian_culture,2015
9154,0.0,italian_language,2015
9155,0.0,itk,2015
9156,0.0,j2ee,2015
9157,0.0,jabber,2015
9158,0.0,jam_sessions,2015
9159,0.0,jasmine,2015
9160,0.0,java,2015
9161,0.0,java_concurrency,2015
9162,0.0,java_ee,2015
9163,0.0,java_server_side,2015
9164,0.0,java_virtual_machine,2015
9165,0.041580460564521526,javascript,2015
9166,0.0,javascript_animation,2015
9167,0.377964716633486,javascript_applications,2015
9168,0.0,javascript_best_practices,2015
9169,0.3578721364428398,javascript_frameworks,2015
9170,0.248494669358576,javascript_libraries,2015
9171,0.0,javascript_testing,2015
9172,0.0,javascript_toolkits,2015
9173,0.0,jboss_application_server,2015
9174,0.0,jboss_enterprise_middleware,2015
9175,0.0,jboss_solutions,2015
9176,0.0,jboss_user_group_(jbug),2015
9177,0.0,jena,2015
9178,0.0,jesus_christ,2015
9179,0.0,jewelry_making,2015
9180,0.0,jira,2015
9181,0.0,job_interview_prep,2015
9182,0.0,job_search,2015
9183,0.0,jobs,2015
9184,0.0,joomla,2015
9185,0.0,joomla!_template_design,2015
9186,0.0,joomla_extension_development,2015
9187,0.0,joomla_mastering,2015
9188,0.0,joomla_users,2015
9189,0.0,joomla_users_and_developers,2015
9190,0.0,journalism,2015
9191,0.21211001677200367,jquery,2015
9192,0.0,js_backbone,2015
9193,0.0,js_underscore,2015
9194,0.0,json,2015
9195,0.0,julia,2015
9196,0.0,jvm_languages,2015
9197,0.7020292433126575,kanban,2015
9198,0.0,kanban_software_development,2015
9199,0.0,kdb+,2015
9200,0.0,khronos,2015
9201,0.0,khronos_chapter,2015
9202,0.0,kids,2015
9203,0.0,kinect,2015
9204,0.0,kinect_hacks,2015
9205,0.0,knitting,2015
9206,0.0,knowledge_management,2015
9207,0.0,knowledge_sharing,2015
9208,0.0,kong,2015
9209,0.0,kotlin,2015
9210,0.0,kubernetes,2015
9211,0.0,kx,2015
9212,0.0,lamp,2015
9213,0.0,landlord_training,2015
9214,0.0,landlording_tips,2015
9215,0.0,landlords,2015
9216,0.0,landlords_gains_without_the_headaches,2015
9217,0.0,language_&_culture,2015
9218,0.0,laravel,2015
9219,0.0,large_scale_scrum,2015
9220,0.0,laser_cutting,2015
9221,0.0,latin_america,2015
9222,0.0,latino/a_networking,2015
9223,0.0,latino/a_professionals,2015
9224,0.0,latino_culture,2015
9225,0.0,law,2015
9226,0.0,law_&_technology,2015
9227,0.0,law_practice,2015
9228,0.0,lawyers,2015
9229,0.0,lead_generation,2015
9230,0.0,leadership,2015
9231,0.0,leadership_development,2015
9232,0.0,leadership_skills,2015
9233,0.0,leadership_soft_skills,2015
9234,0.0,leadership_team_development,2015
9235,0.0,lean,2015
9236,0.0,lean_management,2015
9237,1.9864969524578424,lean_project_management,2015
9238,0.0,lean_six_sigma,2015
9239,0.3666356490924301,lean_startup,2015
9240,0.0,lean_ux,2015
9241,0.0,learn_blogging,2015
9242,0.0,learn_coding,2015
9243,0.0,learn_python_the_hard_way,2015
9244,0.0,learn_social_media_marketing,2015
9245,0.0,learn_to_code,2015
9246,0.0,learn_wordpress,2015
9247,0.0,learning,2015
9248,0.0,learning_drupal,2015
9249,0.0,learning_erlang_and_otp,2015
9250,0.0,learning_to_code,2015
9251,0.0,lectures,2015
9252,0.0,legal,2015
9253,0.0,legal_and_business,2015
9254,0.0,legal_industry,2015
9255,0.0,legal_networking,2015
9256,0.0,legal_professionals,2015
9257,0.0,legal_technology,2015
9258,0.0,leicester,2015
9259,0.0,leveraging_big_data,2015
9260,0.0,libertarian,2015
9261,0.0,liberty,2015
9262,0.0,licensing_your_ideas_and_product,2015
9263,0.0,life-extension,2015
9264,0.0,life_coaching,2015
9265,0.0,life_drawing,2015
9266,0.0,life_long_learning,2015
9267,0.0,life_sciences,2015
9268,0.0,life_transformation,2015
9269,0.0,liferay,2015
9270,0.0,lifestyle_blogging,2015
9271,0.0,lift,2015
9272,0.0,limited_work_in_progress_(wip),2015
9273,0.0,linguistics,2015
9274,2.9804221004893514,linked_data,2015
9275,0.0,linkedin,2015
9276,0.0,linkedin_training,2015
9277,0.0,linux,2015
9278,0.0,linux_kernel,2015
9279,0.0,linux_networking,2015
9280,0.0,linux_server,2015
9281,0.0,linux_user_group,2015
9282,0.0,lisp_&_scheme,2015
9283,0.0,literature,2015
9284,0.0,live_coding,2015
9285,0.0,live_entertainment,2015
9286,0.0,live_music,2015
9287,0.0,load_testing_and_performance,2015
9288,0.0,"local_events,_history_and_culture",2015
9289,0.0,local_food,2015
9290,0.0,local_heritage,2015
9291,0.0,local_history,2015
9292,0.0,local_online_marketing,2015
9293,0.0,local_politics,2015
9294,0.0,local_search_marketing,2015
9295,0.0,location_based_marketing,2015
9296,0.0,logic_programming,2015
9297,0.0,logistics,2015
9298,0.0,logstash,2015
9299,0.0,london,2015
9300,0.0,long_now,2015
9301,0.0,lotico,2015
9302,0.0,low-latency,2015
9303,0.0,low_budget_filmmaking,2015
9304,0.0,lua_programming,2015
9305,0.0,lucene_solr_nutch_mahout_and_open_source_search,2015
9306,0.0,lync,2015
9307,0.0,m2m,2015
9308,0.0,m2m_devices,2015
9309,0.0,mac,2015
9310,0.0,mac_development,2015
9311,0.0,mac_user_group,2015
9312,0.0,machine-to-machine,2015
9313,0.0,machine_intelligence,2015
9314,0.20858425186555413,machine_learning,2015
9315,0.0,machine_vision,2015
9316,0.0,macintosh_computer_users,2015
9317,0.0,magazine_publishing,2015
9318,0.0,magento,2015
9319,0.0,magento_designers,2015
9320,0.0,magento_developers,2015
9321,0.0,magento_enterprise,2015
9322,0.0,magento_meetups,2015
9323,0.0,maidsafe,2015
9324,0.0,maker_faire,2015
9325,0.0,maker_innovation_ecosystem,2015
9326,0.1254370625575898,makers,2015
9327,0.05194436410576509,makerspaces,2015
9328,0.0,makeup,2015
